timestamp,pid,process_name,cpu_percent
2026-07-20T14:44:18.127545,0,System Idle Process,1124.8
2026-07-20T14:44:18.127545,4,System,20.2
2026-07-20T14:44:18.127545,2696,MemCompression,8.1
2026-07-20T14:44:18.127545,11204,ChatGPT Classic.exe,6.7
2026-07-20T14:44:18.127545,6556,python.exe,6.4
2026-07-20T14:44:18.127545,16372,ChatGPT Classic.exe,5.3
2026-07-20T14:44:18.127545,3368,chrome.exe,4.7
2026-07-20T14:44:18.127545,12340,chrome.exe,2.6
2026-07-20T14:44:18.127545,4956,MsMpEng.exe,1.5
2026-07-20T14:44:18.127545,16184,ChatGPT Classic.exe,1.2
2026-07-20T14:44:23.463950,0,System Idle Process,1161.3
2026-07-20T14:44:23.463950,6556,python.exe,6.7
2026-07-20T14:44:23.463950,16372,ChatGPT Classic.exe,5.5
2026-07-20T14:44:23.463950,4,System,5.0
2026-07-20T14:44:23.463950,14624,Code.exe,3.8
2026-07-20T14:44:23.463950,2696,MemCompression,2.6
2026-07-20T14:44:23.463950,4684,explorer.exe,2.6
2026-07-20T14:44:23.463950,492,dwm.exe,2.1
2026-07-20T14:44:23.463950,13392,Code.exe,2.0
2026-07-20T14:44:23.463950,16608,msedge.exe,0.9
2026-07-20T14:44:28.815181,0,System Idle Process,1172.7
2026-07-20T14:44:28.815181,6556,python.exe,6.4
2026-07-20T14:44:28.815181,4,System,5.5
2026-07-20T14:44:28.815181,11204,ChatGPT Classic.exe,1.8
2026-07-20T14:44:28.815181,16372,ChatGPT Classic.exe,1.5
2026-07-20T14:44:28.815181,1992,svchost.exe,0.6
2026-07-20T14:44:28.815181,16184,ChatGPT Classic.exe,0.6
2026-07-20T14:44:28.815181,17400,WmiPrvSE.exe,0.6
2026-07-20T14:44:28.815181,2120,svchost.exe,0.3
2026-07-20T14:44:28.815181,4904,svchost.exe,0.3
2026-07-20T14:44:34.156440,0,System Idle Process,1100.3
2026-07-20T14:44:34.156440,16372,ChatGPT Classic.exe,17.7
2026-07-20T14:44:34.156440,17700,chrome.exe,15.3
2026-07-20T14:44:34.156440,10564,chrome.exe,14.7
2026-07-20T14:44:34.156440,492,dwm.exe,10.2
2026-07-20T14:44:34.156440,12340,chrome.exe,9.6
2026-07-20T14:44:34.156440,6556,python.exe,8.8
2026-07-20T14:44:34.156440,4,System,7.9
2026-07-20T14:44:34.156440,2696,MemCompression,4.1
2026-07-20T14:44:34.156440,4684,explorer.exe,3.1
2026-07-20T14:44:39.700713,0,System Idle Process,970.4
2026-07-20T14:44:39.700713,4328,chrome.exe,122.7
2026-07-20T14:44:39.700713,12340,chrome.exe,24.5
2026-07-20T14:44:39.700713,17700,chrome.exe,21.1
2026-07-20T14:44:39.700713,4,System,18.9
2026-07-20T14:44:39.700713,2696,MemCompression,11.2
2026-07-20T14:44:39.700713,6556,python.exe,9.1
2026-07-20T14:44:39.700713,15116,chrome.exe,8.8
2026-07-20T14:44:39.700713,16372,ChatGPT Classic.exe,4.6
2026-07-20T14:44:39.700713,11204,ChatGPT Classic.exe,4.3
2026-07-20T14:44:45.176462,0,System Idle Process,1010.9
2026-07-20T14:44:45.176462,20772,chrome.exe,40.8
2026-07-20T14:44:45.176462,4328,chrome.exe,23.0
2026-07-20T14:44:45.176462,4,System,22.0
2026-07-20T14:44:45.176462,12340,chrome.exe,19.5
2026-07-20T14:44:45.176462,17700,chrome.exe,12.4
2026-07-20T14:44:45.176462,6556,python.exe,8.0
2026-07-20T14:44:45.176462,15116,chrome.exe,7.5
2026-07-20T14:44:45.176462,2696,MemCompression,6.6
2026-07-20T14:44:45.176462,16372,ChatGPT Classic.exe,6.6
2026-07-20T14:44:50.616825,0,System Idle Process,1014.0
2026-07-20T14:44:50.616825,12340,chrome.exe,26.5
2026-07-20T14:44:50.616825,13180,chrome.exe,21.8
2026-07-20T14:44:50.616825,17700,chrome.exe,14.5
2026-07-20T14:44:50.616825,4,System,14.4
2026-07-20T14:44:50.616825,20772,chrome.exe,11.1
2026-07-20T14:44:50.616825,15116,chrome.exe,10.2
2026-07-20T14:44:50.616825,492,dwm.exe,7.8
2026-07-20T14:44:50.616825,4956,MsMpEng.exe,6.9
